CAP_Round,Institute_Code,Institute_Name,Course_Code,Course_Name,Category,Merit_No,Percentile,Section,Status_Type,Page_No
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678261210,Mechanical Engineering,GOPENH,171963,9.9567819,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1505
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678261210,Mechanical Engineering,GSCH,171963,9.9567819,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1505
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678261210,Mechanical Engineering,GNT2H,171963,9.9567819,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1505
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678261210,Mechanical Engineering,LOPENH,171963,9.9567819,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1505
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,GOPENH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,GSCH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,GVJH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,GOBCH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,GSEBCH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,LOPENH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,LOBCH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",0678299510,Artificial Intelligence and Data Science,LSEBCH,118333,52.0276576,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Punyashlok Ahilyadevi Holkar Solapur University,1506
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,GOPENH,164776,17.7766170,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,GSCH,164776,17.7766170,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,GNT1H,164776,17.7766170,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,GNT2H,164776,17.7766170,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,GOBCH,115302,53.7694785,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,GSEBCH,115302,53.7694785,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,LOPENH,115302,53.7694785,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,LSCH,115302,53.7694785,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679419110,Civil Engineering,LOBCH,177250,3.4404128,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1507
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679424510,Computer Engineering,GOPENH,138818,38.8849565,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1508
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679424510,Computer Engineering,GSCH,138818,38.8849565,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1508
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679424510,Computer Engineering,GNT1H,138818,38.8849565,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1508
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679424510,Computer Engineering,GNT2H,138818,38.8849565,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1508
CAP1,06794,"Anantrao Pawar College of Engineering & Research, Pune",0679424510,Computer Engineering,GNT3H,138818,38.8849565,Home University Seats Allotted to Home University Candidates,Un-Aided Home University : Savitribai Phule Pune University,1508
